dataset,subject,sess,trial,eeg_path,stimuli,speaker,sr,onset,dur,lens,split,sti_feature_path
SPARR,sub-061,ses-varyingStories07,run-04_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,8.54,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-061,ses-varyingStories07,run-09_desc-preproc-audio-podcast_25,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_25_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_25.wav,SPARR_spk-00,64,6.73,973.0,62272,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_25.npy
SPARR,sub-061,ses-varyingStories07,run-02_desc-preproc-audio-audiobook_13_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_13_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_13_2.wav,SPARR_spk-01,64,5.11,854.0,54656,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_13_2.npy
SPARR,sub-061,ses-varyingStories07,run-01_desc-preproc-audio-audiobook_13_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-audiobook_13_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_13_1.wav,SPARR_spk-01,64,7.66,1004.0,64256,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_13_1.npy
SPARR,sub-029,ses-varyingStories01,run-10_desc-preproc-audio-audiobook_7_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_3.wav,SPARR_spk-05,64,7.98,238.0,15232,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_3.npy
SPARR,sub-029,ses-varyingStories01,run-01_desc-preproc-audio-podcast_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_3.wav,SPARR_spk-00,64,10.51,730.0,46720,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_3.npy
SPARR,sub-029,ses-varyingStories01,run-05_desc-preproc-audio-podcast_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-podcast_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_2.wav,SPARR_spk-00,64,6.35,1137.0,72768,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_2.npy
SPARR,sub-029,ses-varyingStories01,run-04_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,6.52,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-029,ses-varyingStories01,run-06_desc-preproc-audio-podcast_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-podcast_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_1.wav,SPARR_spk-00,64,5.54,956.0,61184,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_1.npy
SPARR,sub-029,ses-varyingStories01,run-11_desc-preproc-audio-audiobook_7_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_4.wav,SPARR_spk-05,64,4.91,329.0,21056,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_4.npy
SPARR,sub-029,ses-varyingStories01,run-09_desc-preproc-audio-audiobook_7_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_2.wav,SPARR_spk-05,64,5.43,244.0,15616,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_2.npy
SPARR,sub-029,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,6.36,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-029,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_1.wav,SPARR_spk-05,64,5.98,248.0,15872,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_1.npy
SPARR,sub-029,ses-varyingStories01,run-02_desc-preproc-audio-podcast_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_4.wav,SPARR_spk-00,64,6.33,990.0,63360,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_4.npy
SPARR,sub-029,ses-varyingStories01,run-12_desc-preproc-audio-audiobook_7_5,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_5_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_5.wav,SPARR_spk-05,64,5.8,122.0,7808,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_5.npy
SPARR,sub-029,ses-varyingStories01,run-13_desc-preproc-audio-audiobook_7_6,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-audiobook_7_6_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_6.wav,SPARR_spk-05,64,5.84,124.0,7936,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_6.npy
SPARR,sub-079,ses-varyingStories10,run-02_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,7.54,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-079,ses-varyingStories10,run-07_desc-preproc-audio-podcast_37,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_37_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_37.wav,SPARR_spk-00,64,11.35,857.0,54848,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_37.npy
SPARR,sub-079,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,8.58,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-079,ses-varyingStories10,run-03_desc-preproc-audio-podcast_36,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_36_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_36.wav,SPARR_spk-00,64,7.61,926.0,59264,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_36.npy
SPARR,sub-079,ses-varyingStories10,run-05_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,9.27,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-079,ses-varyingStories10,run-08_desc-preproc-audio-podcast_35,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-podcast_35_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_35.wav,SPARR_spk-00,64,7.99,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_35.npy
SPARR,sub-032,ses-varyingStories02,run-02_desc-preproc-audio-podcast_8,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_8_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_8.wav,SPARR_spk-00,64,5.73,1016.0,65024,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_8.npy
SPARR,sub-032,ses-varyingStories02,run-01_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,9.24,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-032,ses-varyingStories02,run-03_desc-preproc-audio-audiobook_8_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_8_1.wav,SPARR_spk-06,64,5.39,750.0,48000,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_8_1.npy
SPARR,sub-032,ses-varyingStories02,run-08_desc-preproc-audio-podcast_6,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_6_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_6.wav,SPARR_spk-00,64,5.75,847.0,54208,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_6.npy
SPARR,sub-032,ses-varyingStories02,run-09_desc-preproc-audio-podcast_7,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_7_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_7.wav,SPARR_spk-00,64,6.24,988.0,63232,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_7.npy
SPARR,sub-032,ses-varyingStories02,run-06_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,5.41,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-032,ses-varyingStories02,run-07_desc-preproc-audio-podcast_5,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_5.wav,SPARR_spk-00,64,5.16,998.0,63872,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_5.npy
SPARR,sub-032,ses-varyingStories02,run-04_desc-preproc-audio-audiobook_8_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_8_2.wav,SPARR_spk-06,64,6.12,782.0,50048,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_8_2.npy
SPARR,sub-082,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,6.77,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-082,ses-varyingStories10,run-07_desc-preproc-audio-podcast_35,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_35_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_35.wav,SPARR_spk-00,64,6.39,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_35.npy
SPARR,sub-082,ses-varyingStories10,run-03_desc-preproc-audio-podcast_37,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_37_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_37.wav,SPARR_spk-00,64,9.76,857.0,54848,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_37.npy
SPARR,sub-082,ses-varyingStories10,run-02_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,10.48,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-082,ses-varyingStories10,run-08_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,7.07,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-082,ses-varyingStories10,run-06_desc-preproc-audio-podcast_36,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-podcast_36_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_36.wav,SPARR_spk-00,64,9.61,926.0,59264,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_36.npy
SPARR,sub-030,ses-varyingStories01,run-10_desc-preproc-audio-podcast_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-podcast_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_3.wav,SPARR_spk-00,64,29.09,730.0,46720,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_3.npy
SPARR,sub-030,ses-varyingStories01,run-13_desc-preproc-audio-podcast_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_4.wav,SPARR_spk-00,64,20.76,990.0,63360,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_4.npy
SPARR,sub-030,ses-varyingStories01,run-06_desc-preproc-audio-audiobook_7_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_4.wav,SPARR_spk-05,64,10.93,329.0,21056,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_4.npy
SPARR,sub-030,ses-varyingStories01,run-04_desc-preproc-audio-audiobook_7_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_2.wav,SPARR_spk-05,64,28.63,244.0,15616,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_2.npy
SPARR,sub-030,ses-varyingStories01,run-05_desc-preproc-audio-audiobook_7_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_3.wav,SPARR_spk-05,64,26.4,238.0,15232,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_3.npy
SPARR,sub-030,ses-varyingStories01,run-12_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,20.3,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-030,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_6,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_6_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_6.wav,SPARR_spk-05,64,6.24,124.0,7936,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_6.npy
SPARR,sub-030,ses-varyingStories01,run-03_desc-preproc-audio-audiobook_7_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_7_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_1.wav,SPARR_spk-05,64,10.04,248.0,15872,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_1.npy
SPARR,sub-030,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_7_5,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_5_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_7_5.wav,SPARR_spk-05,64,8.35,122.0,7808,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_7_5.npy
SPARR,sub-030,ses-varyingStories01,run-02_desc-preproc-audio-podcast_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_2.wav,SPARR_spk-00,64,8.64,1137.0,72768,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_2.npy
SPARR,sub-030,ses-varyingStories01,run-01_desc-preproc-audio-podcast_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_1.wav,SPARR_spk-00,64,12.15,956.0,61184,val,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_1.npy
SPARR,sub-030,ses-varyingStories01,run-11_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,8.4,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-080,ses-varyingStories10,run-08_desc-preproc-audio-podcast_35,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-podcast_35_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_35.wav,SPARR_spk-00,64,13.89,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_35.npy
SPARR,sub-080,ses-varyingStories10,run-05_desc-preproc-audio-podcast_36,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-podcast_36_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_36.wav,SPARR_spk-00,64,7.54,926.0,59264,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_36.npy
SPARR,sub-080,ses-varyingStories10,run-02_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,7.44,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-080,ses-varyingStories10,run-03_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,10.34,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-080,ses-varyingStories10,run-07_desc-preproc-audio-podcast_37,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_37_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_37.wav,SPARR_spk-00,64,7.45,857.0,54848,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_37.npy
SPARR,sub-080,ses-varyingStories10,run-06_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,8.2,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-003,ses-shortstories01,run-02_desc-preproc-audio-audiobook_5_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_2.wav,SPARR_spk-04,64,10.15,912.0,58368,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_2.npy
SPARR,sub-003,ses-shortstories01,run-08_desc-preproc-audio-audiobook_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_3.wav,SPARR_spk-02,64,4.27,965.0,61760,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_3.npy
SPARR,sub-003,ses-shortstories01,run-07_desc-preproc-audio-audiobook_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_4.wav,SPARR_spk-03,64,4.34,816.0,52224,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_4.npy
