subj,sess,trial,eeg_path,split,lens
sub-032,ses-varyingStories02,run-04_desc-preproc-audio-audiobook_8_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,train,50048
sub-082,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-082,ses-varyingStories10,run-07_desc-preproc-audio-podcast_35,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_35_eeg.npy,test,60096
sub-082,ses-varyingStories10,run-03_desc-preproc-audio-podcast_37,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_37_eeg.npy,train,54848
sub-082,ses-varyingStories10,run-02_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_2_eeg.npy,train,73664
sub-082,ses-varyingStories10,run-08_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-082,ses-varyingStories10,run-06_desc-preproc-audio-podcast_36,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-082/ses-varyingStories10/sub-082_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-podcast_36_eeg.npy,val,59264
sub-030,ses-varyingStories01,run-10_desc-preproc-audio-podcast_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-podcast_3_eeg.npy,train,46720
sub-030,ses-varyingStories01,run-13_desc-preproc-audio-podcast_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_4_eeg.npy,train,63360
sub-030,ses-varyingStories01,run-06_desc-preproc-audio-audiobook_7_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_4_eeg.npy,train,21056
sub-030,ses-varyingStories01,run-04_desc-preproc-audio-audiobook_7_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_2_eeg.npy,train,15616
sub-030,ses-varyingStories01,run-05_desc-preproc-audio-audiobook_7_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_3_eeg.npy,train,15232
sub-030,ses-varyingStories01,run-12_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-030,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_6_eeg.npy,train,7936
sub-030,ses-varyingStories01,run-03_desc-preproc-audio-audiobook_7_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_7_1_eeg.npy,test,15872
sub-030,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_7_5,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_5_eeg.npy,train,7808
sub-030,ses-varyingStories01,run-02_desc-preproc-audio-podcast_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_2_eeg.npy,train,72768
sub-030,ses-varyingStories01,run-01_desc-preproc-audio-podcast_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_1_eeg.npy,val,61184
sub-030,ses-varyingStories01,run-11_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-080,ses-varyingStories10,run-08_desc-preproc-audio-podcast_35,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-podcast_35_eeg.npy,test,60096
sub-080,ses-varyingStories10,run-05_desc-preproc-audio-podcast_36,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-podcast_36_eeg.npy,train,59264
sub-080,ses-varyingStories10,run-02_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-080,ses-varyingStories10,run-03_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_2_eeg.npy,train,73664
sub-080,ses-varyingStories10,run-07_desc-preproc-audio-podcast_37,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_37_eeg.npy,train,54848
sub-080,ses-varyingStories10,run-06_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-080/ses-varyingStories10/sub-080_ses-varyingStories10_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-003,ses-shortstories01,run-02_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-003,ses-shortstories01,run-08_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,test,61760
sub-003,ses-shortstories01,run-07_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-003,ses-shortstories01,run-01_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_5_1_eeg.npy,val,58176
sub-003,ses-shortstories01,run-06_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-003,ses-shortstories01,run-04_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-003,ses-shortstories01,run-10_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-003,ses-shortstories01,run-09_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-003,ses-shortstories01,run-03_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-003,ses-shortstories01,run-05_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-053,ses-varyingStories06,run-09_desc-preproc-audio-podcast_22,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_22_eeg.npy,train,40384
sub-053,ses-varyingStories06,run-07_desc-preproc-audio-podcast_20,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_20_eeg.npy,train,51136
sub-053,ses-varyingStories06,run-01_desc-preproc-audio-podcast_21,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_21_eeg.npy,train,67648
sub-053,ses-varyingStories06,run-06_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-053,ses-varyingStories06,run-05_desc-preproc-audio-podcast_23,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-podcast_23_eeg.npy,val,54336
sub-053,ses-varyingStories06,run-02_desc-preproc-audio-audiobook_12_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,test,42368
sub-053,ses-varyingStories06,run-03_desc-preproc-audio-audiobook_12_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-053/ses-varyingStories06/sub-053_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,train,48768
sub-048,ses-varyingStories05,run-06_desc-preproc-audio-audiobook_11_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-06_desc-preproc-audio-audiobook_11_2_eeg.npy,train,38272
sub-048,ses-varyingStories05,run-01_desc-preproc-audio-podcast_17,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-01_desc-preproc-audio-podcast_17_eeg.npy,train,58560
sub-048,ses-varyingStories05,run-02_desc-preproc-audio-podcast_16,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-02_desc-preproc-audio-podcast_16_eeg.npy,train,49600
sub-048,ses-varyingStories05,run-09_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-048,ses-varyingStories05,run-08_desc-preproc-audio-podcast_19,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-08_desc-preproc-audio-podcast_19_eeg.npy,val,65600
sub-048,ses-varyingStories05,run-05_desc-preproc-audio-audiobook_11_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-048/ses-varyingStories05/sub-048_ses-varyingStories05_task-listeningActive_run-05_desc-preproc-audio-audiobook_11_1_eeg.npy,test,50816
sub-001,ses-shortstories01,run-03_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_3_eeg.npy,val,61120
sub-001,ses-shortstories01,run-10_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-001,ses-shortstories01,run-07_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-001,ses-shortstories01,run-05_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-001,ses-shortstories01,run-04_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-001,ses-shortstories01,run-06_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-001,ses-shortstories01,run-02_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-001,ses-shortstories01,run-01_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_5_1_eeg.npy,test,58176
sub-001,ses-shortstories01,run-09_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-001,ses-shortstories01,run-08_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-051,ses-varyingStories06,run-06_desc-preproc-audio-audiobook_12_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_12_2_eeg.npy,train,48768
sub-051,ses-varyingStories06,run-07_desc-preproc-audio-podcast_23,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,train,54336
sub-051,ses-varyingStories06,run-04_desc-preproc-audio-podcast_21,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_21_eeg.npy,train,67648
sub-051,ses-varyingStories06,run-05_desc-preproc-audio-audiobook_12_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_12_1_eeg.npy,train,42368
sub-051,ses-varyingStories06,run-08_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,test,60096
sub-051,ses-varyingStories06,run-02_desc-preproc-audio-podcast_20,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_20_eeg.npy,val,51136
sub-051,ses-varyingStories06,run-03_desc-preproc-audio-podcast_22,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-051/ses-varyingStories06/sub-051_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_22_eeg.npy,train,40384
sub-024,ses-shortstories01,run-02_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-024,ses-shortstories01,run-06_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-024,ses-shortstories01,run-09_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,test,58368
sub-024,ses-shortstories01,run-04_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-024,ses-shortstories01,run-08_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-024,ses-shortstories01,run-05_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_6_2_eeg.npy,val,53440
sub-024,ses-shortstories01,run-01_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-024,ses-shortstories01,run-07_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-024,ses-shortstories01,run-10_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-024,ses-shortstories01,run-03_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-019,ses-shortstories01,run-05_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-019,ses-shortstories01,run-01_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,val,53440
sub-019,ses-shortstories01,run-08_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-019,ses-shortstories01,run-10_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-019,ses-shortstories01,run-09_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-019,ses-shortstories01,run-07_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-019,ses-shortstories01,run-04_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-019,ses-shortstories01,run-06_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-019,ses-shortstories01,run-02_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-019,ses-shortstories01,run-03_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_3_eeg.npy,test,61760
sub-069,ses-varyingStories08,run-08_desc-preproc-audio-podcast_31,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,train,56960
sub-069,ses-varyingStories08,run-07_desc-preproc-audio-podcast_30,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-07_desc-preproc-audio-podcast_30_eeg.npy,train,62464
sub-069,ses-varyingStories08,run-03_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,test,67520
sub-069,ses-varyingStories08,run-09_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-069,ses-varyingStories08,run-06_desc-preproc-audio-podcast_28,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-06_desc-preproc-audio-podcast_28_eeg.npy,train,51840
sub-069,ses-varyingStories08,run-01_desc-preproc-audio-podcast_29,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_29_eeg.npy,train,57856
sub-069,ses-varyingStories08,run-04_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-069/ses-varyingStories08/sub-069_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,val,73664
sub-022,ses-shortstories01,run-10_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
